user_id,gender,age,artist,genre,interaction_date,play_count
290,Female,20-24,Olivia Rodrigo,Pop,2021-09-30,3
290,Female,20-24,Taylor Swift,Pop,2020-10-14,6
290,Female,20-24,Bruno Mars,Pop,2021-11-28,14
291,Male,35-39,Doja Cat,Hip-Hop,2024-05-15,19
291,Male,35-39,Bruno Mars,Pop,2020-09-06,9
291,Male,35-39,Billie Eilish,Pop,2023-07-07,2
291,Male,35-39,Olivia Rodrigo,Pop,2022-03-09,3
291,Male,35-39,Ed Sheeran,Pop,2022-05-08,23
291,Male,35-39,Kendrick Lamar,Hip-Hop,2020-01-08,26
292,Female,20-24,Adele,Pop,2021-01-21,17
292,Female,20-24,Post Malone,Hip-Hop,2023-03-15,10
292,Female,20-24,BTS,K-Pop,2023-10-04,9
292,Female,20-24,Queen,Rock,2020-06-26,1
292,Female,20-24,Ed Sheeran,Pop,2024-08-11,3
292,Female,20-24,Kendrick Lamar,Hip-Hop,2023-06-24,1
292,Female,20-24,Eminem,Hip-Hop,2024-03-15,1
292,Female,20-24,Taylor Swift,Pop,2024-12-06,8
292,Female,20-24,Justin Bieber,Pop,2023-02-10,8
292,Female,20-24,The Weeknd,R&B,2020-09-08,5
292,Female,20-24,The Beatles,Rock,2020-04-06,6
292,Female,20-24,Bad Bunny,Reggaeton,2020-07-16,24
292,Female,20-24,Billie Eilish,Pop,2024-05-19,6
293,Male,20-24,Dua Lipa,Pop,2022-06-07,48
293,Male,20-24,Post Malone,Hip-Hop,2020-11-30,6
293,Male,20-24,Ariana Grande,Pop,2023-03-29,4
293,Male,20-24,Ed Sheeran,Pop,2023-05-18,10
293,Male,20-24,Taylor Swift,Pop,2024-02-28,3
293,Male,20-24,Billie Eilish,Pop,2020-01-05,14
293,Male,20-24,Olivia Rodrigo,Pop,2020-02-03,8
293,Male,20-24,Harry Styles,Pop,2021-04-09,19
293,Male,20-24,BTS,K-Pop,2020-12-13,16
293,Male,20-24,Doja Cat,Hip-Hop,2020-12-22,9
293,Male,20-24,Drake,Hip-Hop,2021-06-10,10
294,Female,35-39,Doja Cat,Hip-Hop,2022-08-16,3
294,Female,35-39,Taylor Swift,Pop,2023-12-13,14
294,Female,35-39,Adele,Pop,2023-07-12,2
294,Female,35-39,Harry Styles,Pop,2024-11-16,1
294,Female,35-39,Dua Lipa,Pop,2022-09-20,16
294,Female,35-39,Bad Bunny,Reggaeton,2021-06-14,5
295,Male,15-19,Eminem,Hip-Hop,2020-07-25,28
295,Male,15-19,Taylor Swift,Pop,2021-10-30,3
295,Male,15-19,Bruno Mars,Pop,2023-10-25,8
295,Male,15-19,Ed Sheeran,Pop,2023-10-08,31
295,Male,15-19,Post Malone,Hip-Hop,2023-08-05,1
295,Male,15-19,Doja Cat,Hip-Hop,2022-08-20,37
295,Male,15-19,The Weeknd,R&B,2022-11-02,47
295,Male,15-19,Billie Eilish,Pop,2021-10-25,1
295,Male,15-19,BTS,K-Pop,2022-09-18,7
295,Male,15-19,Drake,Hip-Hop,2023-02-06,16
295,Male,15-19,Kendrick Lamar,Hip-Hop,2024-10-05,36
296,Female,20-24,Billie Eilish,Pop,2024-02-11,4
296,Female,20-24,Olivia Rodrigo,Pop,2023-01-15,2
296,Female,20-24,Kendrick Lamar,Hip-Hop,2024-11-20,30
296,Female,20-24,Doja Cat,Hip-Hop,2023-02-02,2
296,Female,20-24,Drake,Hip-Hop,2023-04-10,10
296,Female,20-24,Bad Bunny,Reggaeton,2020-10-25,4
296,Female,20-24,The Beatles,Rock,2020-06-20,10
297,Other,15-19,Kendrick Lamar,Hip-Hop,2022-04-28,19
297,Other,15-19,The Beatles,Rock,2024-10-14,1
297,Other,15-19,Bad Bunny,Reggaeton,2021-03-17,8
297,Other,15-19,Harry Styles,Pop,2020-09-27,4
297,Other,15-19,Ariana Grande,Pop,2022-10-30,2
297,Other,15-19,Post Malone,Hip-Hop,2021-05-08,12
298,Male,60-64,Justin Bieber,Pop,2020-10-30,14
298,Male,60-64,Taylor Swift,Pop,2020-05-11,12
298,Male,60-64,Kendrick Lamar,Hip-Hop,2023-05-06,2
298,Male,60-64,Eminem,Hip-Hop,2020-02-16,10
298,Male,60-64,Harry Styles,Pop,2021-11-20,4
298,Male,60-64,Adele,Pop,2022-11-13,18
298,Male,60-64,Queen,Rock,2023-01-14,33
298,Male,60-64,Ed Sheeran,Pop,2022-04-29,1
298,Male,60-64,The Weeknd,R&B,2021-02-15,3
298,Male,60-64,Olivia Rodrigo,Pop,2021-06-11,15
298,Male,60-64,Billie Eilish,Pop,2020-04-22,4
298,Male,60-64,Drake,Hip-Hop,2024-12-13,17
298,Male,60-64,The Beatles,Rock,2021-01-16,6
298,Male,60-64,Ariana Grande,Pop,2023-05-31,3
299,Male,40-44,Justin Bieber,Pop,2022-01-20,2
299,Male,40-44,Drake,Hip-Hop,2022-05-18,11
299,Male,40-44,Doja Cat,Hip-Hop,2024-06-05,21
299,Male,40-44,Billie Eilish,Pop,2024-07-21,8
299,Male,40-44,Taylor Swift,Pop,2020-05-12,2
299,Male,40-44,BTS,K-Pop,2024-07-30,3
299,Male,40-44,Ed Sheeran,Pop,2022-09-13,5
300,Female,15-19,Ed Sheeran,Pop,2022-06-22,2
300,Female,15-19,Drake,Hip-Hop,2020-10-01,2
300,Female,15-19,Ariana Grande,Pop,2021-05-06,2
300,Female,15-19,Doja Cat,Hip-Hop,2022-11-25,2
300,Female,15-19,Justin Bieber,Pop,2023-08-27,3
300,Female,15-19,Adele,Pop,2024-06-24,3
300,Female,15-19,The Beatles,Rock,2024-01-01,2
300,Female,15-19,Eminem,Hip-Hop,2022-11-02,8
300,Female,15-19,Post Malone,Hip-Hop,2020-05-01,20
300,Female,15-19,Olivia Rodrigo,Pop,2022-01-28,15
301,Female,20-24,Justin Bieber,Pop,2021-07-17,23
301,Female,20-24,Taylor Swift,Pop,2020-07-31,14
301,Female,20-24,Billie Eilish,Pop,2022-12-25,38
301,Female,20-24,Post Malone,Hip-Hop,2024-08-13,39
301,Female,20-24,BTS,K-Pop,2024-10-06,10
301,Female,20-24,Bruno Mars,Pop,2022-05-30,7
301,Female,20-24,Kendrick Lamar,Hip-Hop,2024-07-28,5
301,Female,20-24,Dua Lipa,Pop,2023-03-01,2
301,Female,20-24,Harry Styles,Pop,2020-11-29,14
301,Female,20-24,The Weeknd,R&B,2024-03-01,9
301,Female,20-24,Drake,Hip-Hop,2023-06-20,1
302,Male,15-19,BTS,K-Pop,2023-10-24,25
302,Male,15-19,The Weeknd,R&B,2020-08-29,14
302,Male,15-19,Adele,Pop,2024-04-01,2
302,Male,15-19,Doja Cat,Hip-Hop,2023-01-06,10
302,Male,15-19,Drake,Hip-Hop,2020-11-12,17
302,Male,15-19,Taylor Swift,Pop,2023-03-14,2
302,Male,15-19,Ariana Grande,Pop,2020-01-18,1
302,Male,15-19,Ed Sheeran,Pop,2023-10-06,9
303,Male,45-49,Eminem,Hip-Hop,2020-03-31,6
303,Male,45-49,Adele,Pop,2021-03-31,11
303,Male,45-49,Ed Sheeran,Pop,2020-08-21,6
303,Male,45-49,Bad Bunny,Reggaeton,2024-06-05,6
303,Male,45-49,Olivia Rodrigo,Pop,2024-01-12,8
303,Male,45-49,Kendrick Lamar,Hip-Hop,2023-02-14,3
303,Male,45-49,Queen,Rock,2022-03-16,5
303,Male,45-49,Billie Eilish,Pop,2020-10-24,4
303,Male,45-49,Dua Lipa,Pop,2021-04-12,2
303,Male,45-49,Doja Cat,Hip-Hop,2020-02-18,6
303,Male,45-49,Taylor Swift,Pop,2022-02-18,8
303,Male,45-49,Ariana Grande,Pop,2024-07-09,6
303,Male,45-49,Drake,Hip-Hop,2022-08-12,5
303,Male,45-49,BTS,K-Pop,2020-09-29,19
303,Male,45-49,The Beatles,Rock,2020-02-27,6
304,Female,15-19,Bad Bunny,Reggaeton,2023-02-18,7
304,Female,15-19,Harry Styles,Pop,2020-06-17,6
304,Female,15-19,Doja Cat,Hip-Hop,2021-12-10,11
304,Female,15-19,Kendrick Lamar,Hip-Hop,2020-11-24,6
304,Female,15-19,Adele,Pop,2023-08-13,74
304,Female,15-19,Bruno Mars,Pop,2022-04-15,2
304,Female,15-19,The Beatles,Rock,2023-06-07,5
304,Female,15-19,Dua Lipa,Pop,2020-09-19,1
304,Female,15-19,BTS,K-Pop,2020-11-24,3
305,Female,35-39,The Beatles,Rock,2023-08-13,1
305,Female,35-39,Adele,Pop,2021-12-27,4
305,Female,35-39,Dua Lipa,Pop,2020-11-14,17
305,Female,35-39,Queen,Rock,2022-09-20,9
305,Female,35-39,Eminem,Hip-Hop,2024-05-18,14
305,Female,35-39,Bruno Mars,Pop,2021-12-31,5
305,Female,35-39,Bad Bunny,Reggaeton,2020-02-08,5
305,Female,35-39,Harry Styles,Pop,2024-05-21,3
305,Female,35-39,Olivia Rodrigo,Pop,2022-06-17,17
305,Female,35-39,Ed Sheeran,Pop,2023-10-20,58
305,Female,35-39,The Weeknd,R&B,2023-01-07,32
305,Female,35-39,Drake,Hip-Hop,2024-02-09,4
305,Female,35-39,BTS,K-Pop,2023-01-15,4
305,Female,35-39,Taylor Swift,Pop,2024-04-23,15
305,Female,35-39,Post Malone,Hip-Hop,2022-06-28,1
306,Other,35-39,Post Malone,Hip-Hop,2023-05-11,17
306,Other,35-39,Ariana Grande,Pop,2022-05-26,3
306,Other,35-39,The Weeknd,R&B,2022-09-03,13
306,Other,35-39,Bruno Mars,Pop,2021-05-22,2
306,Other,35-39,The Beatles,Rock,2021-04-09,22
306,Other,35-39,Harry Styles,Pop,2024-11-08,1
306,Other,35-39,Queen,Rock,2020-04-26,32
306,Other,35-39,Billie Eilish,Pop,2023-06-03,2
307,Female,35-39,Olivia Rodrigo,Pop,2020-10-29,9
307,Female,35-39,Doja Cat,Hip-Hop,2023-04-12,24
307,Female,35-39,Drake,Hip-Hop,2024-05-08,8
307,Female,35-39,Eminem,Hip-Hop,2020-10-05,4
307,Female,35-39,Bad Bunny,Reggaeton,2021-11-13,2
307,Female,35-39,The Beatles,Rock,2023-02-07,2
307,Female,35-39,Billie Eilish,Pop,2021-01-14,1
307,Female,35-39,Harry Styles,Pop,2020-10-11,24
308,Female,60-64,Kendrick Lamar,Hip-Hop,2021-08-04,4
308,Female,60-64,Dua Lipa,Pop,2024-11-30,21
308,Female,60-64,BTS,K-Pop,2024-07-01,5
308,Female,60-64,Queen,Rock,2023-05-24,97
308,Female,60-64,The Weeknd,R&B,2020-02-24,8
308,Female,60-64,Justin Bieber,Pop,2024-07-22,6
308,Female,60-64,Olivia Rodrigo,Pop,2021-03-09,29
308,Female,60-64,Ariana Grande,Pop,2023-05-04,4
308,Female,60-64,Harry Styles,Pop,2023-07-09,8
308,Female,60-64,Post Malone,Hip-Hop,2023-04-21,8
308,Female,60-64,Eminem,Hip-Hop,2021-02-26,21
309,Male,35-39,BTS,K-Pop,2022-02-09,4
309,Male,35-39,Justin Bieber,Pop,2022-06-15,16
309,Male,35-39,The Weeknd,R&B,2020-03-25,2
309,Male,35-39,Olivia Rodrigo,Pop,2024-09-05,7
309,Male,35-39,Eminem,Hip-Hop,2023-06-25,4
309,Male,35-39,Post Malone,Hip-Hop,2023-05-19,1
309,Male,35-39,Ariana Grande,Pop,2022-01-31,18
309,Male,35-39,Taylor Swift,Pop,2023-12-07,3
309,Male,35-39,The Beatles,Rock,2024-03-29,9
309,Male,35-39,Kendrick Lamar,Hip-Hop,2022-07-19,13
309,Male,35-39,Harry Styles,Pop,2021-11-09,5
309,Male,35-39,Drake,Hip-Hop,2020-12-16,4
309,Male,35-39,Queen,Rock,2023-11-07,7
310,Male,15-19,Dua Lipa,Pop,2021-12-13,40
310,Male,15-19,Post Malone,Hip-Hop,2023-05-05,25
310,Male,15-19,Ariana Grande,Pop,2023-06-20,4
310,Male,15-19,BTS,K-Pop,2021-02-19,16
310,Male,15-19,The Beatles,Rock,2021-03-01,5
310,Male,15-19,Doja Cat,Hip-Hop,2022-05-31,6
310,Male,15-19,Olivia Rodrigo,Pop,2022-09-18,6
310,Male,15-19,Bruno Mars,Pop,2021-12-03,8
311,Female,30-34,Justin Bieber,Pop,2024-01-23,2
311,Female,30-34,Dua Lipa,Pop,2022-08-11,20
311,Female,30-34,Billie Eilish,Pop,2022-04-28,15
311,Female,30-34,BTS,K-Pop,2023-04-22,8
311,Female,30-34,The Beatles,Rock,2020-07-09,6
311,Female,30-34,The Weeknd,R&B,2021-09-14,2
311,Female,30-34,Ariana Grande,Pop,2023-01-31,18
311,Female,30-34,Bruno Mars,Pop,2024-11-22,2
311,Female,30-34,Doja Cat,Hip-Hop,2020-04-23,1
311,Female,30-34,Harry Styles,Pop,2020-08-25,4
311,Female,30-34,Queen,Rock,2023-04-11,22
311,Female,30-34,Kendrick Lamar,Hip-Hop,2020-08-10,9
311,Female,30-34,Taylor Swift,Pop,2021-08-15,17
312,Male,15-19,The Beatles,Rock,2020-05-24,4
312,Male,15-19,Bruno Mars,Pop,2024-09-09,4
312,Male,15-19,Harry Styles,Pop,2020-07-05,2
312,Male,15-19,Ed Sheeran,Pop,2023-09-22,5
312,Male,15-19,Billie Eilish,Pop,2024-07-18,1
312,Male,15-19,Olivia Rodrigo,Pop,2022-08-19,21
312,Male,15-19,BTS,K-Pop,2020-12-15,6
312,Male,15-19,Taylor Swift,Pop,2020-03-24,9
312,Male,15-19,Eminem,Hip-Hop,2020-12-23,17
312,Male,15-19,Drake,Hip-Hop,2021-01-12,4
312,Male,15-19,Ariana Grande,Pop,2021-12-02,5
312,Male,15-19,The Weeknd,R&B,2023-06-13,9
312,Male,15-19,Post Malone,Hip-Hop,2020-11-27,3
312,Male,15-19,Queen,Rock,2024-08-14,12
313,Female,20-24,Drake,Hip-Hop,2022-05-17,27
313,Female,20-24,Adele,Pop,2024-10-28,1
313,Female,20-24,Doja Cat,Hip-Hop,2021-09-15,10
313,Female,20-24,Bruno Mars,Pop,2024-09-16,3
313,Female,20-24,Harry Styles,Pop,2024-01-13,17
313,Female,20-24,Eminem,Hip-Hop,2022-09-20,2
313,Female,20-24,Post Malone,Hip-Hop,2024-10-05,35
313,Female,20-24,Ed Sheeran,Pop,2024-12-22,8
313,Female,20-24,The Weeknd,R&B,2021-08-18,16
313,Female,20-24,Queen,Rock,2023-04-18,16
313,Female,20-24,Taylor Swift,Pop,2022-10-09,1
313,Female,20-24,Ariana Grande,Pop,2024-12-23,32
313,Female,20-24,Justin Bieber,Pop,2020-09-18,4
313,Female,20-24,Billie Eilish,Pop,2024-03-26,10
314,Male,50-54,Bruno Mars,Pop,2020-07-14,4
314,Male,50-54,Kendrick Lamar,Hip-Hop,2022-03-23,5
314,Male,50-54,Billie Eilish,Pop,2021-03-30,34
314,Male,50-54,Justin Bieber,Pop,2021-12-13,4
314,Male,50-54,Doja Cat,Hip-Hop,2023-02-24,29
314,Male,50-54,Post Malone,Hip-Hop,2020-06-23,7
315,Male,60-64,Billie Eilish,Pop,2022-04-27,7
315,Male,60-64,Doja Cat,Hip-Hop,2021-10-16,13
315,Male,60-64,Eminem,Hip-Hop,2022-11-12,5
315,Male,60-64,Queen,Rock,2020-11-13,2
315,Male,60-64,Kendrick Lamar,Hip-Hop,2023-06-06,21
315,Male,60-64,Post Malone,Hip-Hop,2024-08-14,20
315,Male,60-64,Justin Bieber,Pop,2023-04-14,18
315,Male,60-64,Taylor Swift,Pop,2020-11-15,17
315,Male,60-64,Bruno Mars,Pop,2022-01-22,4
315,Male,60-64,Harry Styles,Pop,2021-10-18,1
316,Female,40-44,The Beatles,Rock,2021-04-28,2
316,Female,40-44,Harry Styles,Pop,2021-01-06,8
316,Female,40-44,Doja Cat,Hip-Hop,2021-11-22,4
316,Female,40-44,Queen,Rock,2023-07-11,34
316,Female,40-44,Billie Eilish,Pop,2024-11-19,4
316,Female,40-44,The Weeknd,R&B,2020-07-31,13
316,Female,40-44,Kendrick Lamar,Hip-Hop,2023-02-09,10
316,Female,40-44,Dua Lipa,Pop,2020-11-03,31
317,Female,20-24,Taylor Swift,Pop,2021-06-02,2
317,Female,20-24,Ariana Grande,Pop,2020-07-15,7
317,Female,20-24,Kendrick Lamar,Hip-Hop,2024-08-15,6
317,Female,20-24,The Beatles,Rock,2022-09-26,8
317,Female,20-24,Dua Lipa,Pop,2024-06-25,7
317,Female,20-24,Bad Bunny,Reggaeton,2020-11-30,6
317,Female,20-24,BTS,K-Pop,2020-11-14,4
317,Female,20-24,Ed Sheeran,Pop,2023-11-16,19
317,Female,20-24,Eminem,Hip-Hop,2023-08-04,13
317,Female,20-24,Justin Bieber,Pop,2021-01-12,5
318,Female,40-44,Olivia Rodrigo,Pop,2022-07-05,14
318,Female,40-44,Kendrick Lamar,Hip-Hop,2021-06-25,17
318,Female,40-44,Ariana Grande,Pop,2021-07-23,5
318,Female,40-44,Drake,Hip-Hop,2024-12-21,43
318,Female,40-44,Post Malone,Hip-Hop,2021-02-02,4
318,Female,40-44,Billie Eilish,Pop,2023-02-25,4
318,Female,40-44,Eminem,Hip-Hop,2020-07-04,19
318,Female,40-44,Ed Sheeran,Pop,2020-06-17,10
319,Other,65-70,Harry Styles,Pop,2022-02-23,7
319,Other,65-70,Post Malone,Hip-Hop,2023-03-18,2
319,Other,65-70,Billie Eilish,Pop,2021-05-30,5
319,Other,65-70,Doja Cat,Hip-Hop,2024-02-23,6
319,Other,65-70,Ariana Grande,Pop,2021-06-19,3
319,Other,65-70,The Beatles,Rock,2024-12-06,10
319,Other,65-70,Ed Sheeran,Pop,2024-11-04,2
319,Other,65-70,The Weeknd,R&B,2023-08-11,7
320,Male,45-49,Taylor Swift,Pop,2022-05-19,16
320,Male,45-49,Dua Lipa,Pop,2020-03-27,3
320,Male,45-49,The Weeknd,R&B,2020-08-09,2
320,Male,45-49,The Beatles,Rock,2022-09-16,4
320,Male,45-49,Post Malone,Hip-Hop,2022-04-25,5
320,Male,45-49,Olivia Rodrigo,Pop,2021-03-15,39
320,Male,45-49,Ariana Grande,Pop,2023-07-21,9
321,Female,35-39,Ed Sheeran,Pop,2023-12-18,21
321,Female,35-39,Dua Lipa,Pop,2024-06-27,5
321,Female,35-39,Ariana Grande,Pop,2024-07-10,3
321,Female,35-39,Eminem,Hip-Hop,2021-03-02,11
321,Female,35-39,Doja Cat,Hip-Hop,2024-08-06,3
321,Female,35-39,BTS,K-Pop,2024-07-31,4
321,Female,35-39,Harry Styles,Pop,2020-11-03,18
322,Female,65-70,Bruno Mars,Pop,2023-03-14,21
322,Female,65-70,The Weeknd,R&B,2022-05-25,4
322,Female,65-70,Ariana Grande,Pop,2023-01-12,5
322,Female,65-70,Dua Lipa,Pop,2021-10-30,6
322,Female,65-70,Doja Cat,Hip-Hop,2020-03-12,12
322,Female,65-70,Olivia Rodrigo,Pop,2020-08-10,21
323,Male,40-44,Queen,Rock,2022-06-19,19
323,Male,40-44,Taylor Swift,Pop,2024-09-24,8
323,Male,40-44,Adele,Pop,2021-01-11,8
323,Male,40-44,BTS,K-Pop,2024-02-21,34
323,Male,40-44,Post Malone,Hip-Hop,2024-05-23,21
323,Male,40-44,Bruno Mars,Pop,2021-08-29,6
323,Male,40-44,Bad Bunny,Reggaeton,2024-12-14,15
323,Male,40-44,Kendrick Lamar,Hip-Hop,2020-02-17,5
324,Female,20-24,Doja Cat,Hip-Hop,2020-06-09,2
324,Female,20-24,Kendrick Lamar,Hip-Hop,2023-07-01,17
324,Female,20-24,Justin Bieber,Pop,2021-06-25,19
324,Female,20-24,Olivia Rodrigo,Pop,2020-04-05,3
324,Female,20-24,The Beatles,Rock,2024-04-16,4
324,Female,20-24,Drake,Hip-Hop,2022-06-03,4
324,Female,20-24,Queen,Rock,2020-07-24,31
324,Female,20-24,Ariana Grande,Pop,2022-07-30,6
324,Female,20-24,Bruno Mars,Pop,2024-02-28,5
324,Female,20-24,Billie Eilish,Pop,2022-02-09,3
324,Female,20-24,Bad Bunny,Reggaeton,2022-05-28,4
324,Female,20-24,Harry Styles,Pop,2024-12-14,10
324,Female,20-24,The Weeknd,R&B,2022-08-05,18
325,Male,20-24,Olivia Rodrigo,Pop,2024-09-02,7
325,Male,20-24,Dua Lipa,Pop,2022-04-29,4
325,Male,20-24,Bruno Mars,Pop,2021-09-18,16
325,Male,20-24,Eminem,Hip-Hop,2021-10-24,6
325,Male,20-24,The Beatles,Rock,2020-09-24,1
325,Male,20-24,Harry Styles,Pop,2023-10-15,18
325,Male,20-24,Ed Sheeran,Pop,2023-09-14,25
325,Male,20-24,Ariana Grande,Pop,2023-05-17,6
325,Male,20-24,Billie Eilish,Pop,2022-06-21,7
325,Male,20-24,Justin Bieber,Pop,2024-04-08,1
325,Male,20-24,Doja Cat,Hip-Hop,2020-09-14,14
325,Male,20-24,Adele,Pop,2021-07-18,6
325,Male,20-24,The Weeknd,R&B,2022-03-24,3
326,Female,65-70,Bad Bunny,Reggaeton,2021-08-13,6
326,Female,65-70,Justin Bieber,Pop,2021-03-19,2
326,Female,65-70,Eminem,Hip-Hop,2022-10-07,15
326,Female,65-70,Harry Styles,Pop,2020-12-06,4
326,Female,65-70,Olivia Rodrigo,Pop,2021-11-20,13
326,Female,65-70,Adele,Pop,2022-03-23,10
326,Female,65-70,Bruno Mars,Pop,2022-06-24,25
326,Female,65-70,Drake,Hip-Hop,2023-02-20,3
326,Female,65-70,Taylor Swift,Pop,2022-11-10,5
326,Female,65-70,Queen,Rock,2020-07-08,14
326,Female,65-70,BTS,K-Pop,2021-04-10,4
326,Female,65-70,Dua Lipa,Pop,2020-04-08,2
326,Female,65-70,Doja Cat,Hip-Hop,2023-01-11,11
327,Male,20-24,Adele,Pop,2024-06-05,1
327,Male,20-24,Olivia Rodrigo,Pop,2023-02-28,3
327,Male,20-24,Eminem,Hip-Hop,2020-03-09,14
327,Male,20-24,Bruno Mars,Pop,2021-08-04,15
327,Male,20-24,Billie Eilish,Pop,2024-07-06,17
327,Male,20-24,Dua Lipa,Pop,2020-04-20,15
327,Male,20-24,Ariana Grande,Pop,2022-09-25,6
327,Male,20-24,The Beatles,Rock,2024-12-24,4
327,Male,20-24,Doja Cat,Hip-Hop,2024-10-08,13
328,Male,40-44,Adele,Pop,2021-09-08,24
328,Male,40-44,Harry Styles,Pop,2021-04-18,1
328,Male,40-44,Justin Bieber,Pop,2023-05-26,5
328,Male,40-44,Dua Lipa,Pop,2021-07-20,2
328,Male,40-44,Eminem,Hip-Hop,2023-11-12,2
328,Male,40-44,The Beatles,Rock,2020-03-25,7
329,Male,45-49,Bruno Mars,Pop,2022-08-17,1
329,Male,45-49,Post Malone,Hip-Hop,2020-06-13,16
329,Male,45-49,The Weeknd,R&B,2023-05-26,4
329,Male,45-49,Harry Styles,Pop,2024-11-05,3
329,Male,45-49,Ed Sheeran,Pop,2024-06-16,20
329,Male,45-49,Justin Bieber,Pop,2022-10-25,3
329,Male,45-49,Kendrick Lamar,Hip-Hop,2021-09-19,1
329,Male,45-49,BTS,K-Pop,2021-09-16,20
329,Male,45-49,Dua Lipa,Pop,2021-05-29,8
329,Male,45-49,Drake,Hip-Hop,2022-01-24,81
330,Female,15-19,Drake,Hip-Hop,2022-06-26,1
330,Female,15-19,BTS,K-Pop,2022-09-15,10
330,Female,15-19,Billie Eilish,Pop,2022-04-07,6
330,Female,15-19,Olivia Rodrigo,Pop,2020-11-19,1
330,Female,15-19,Harry Styles,Pop,2024-04-01,10
330,Female,15-19,Ariana Grande,Pop,2022-08-25,9
330,Female,15-19,Bruno Mars,Pop,2021-05-30,9
330,Female,15-19,The Beatles,Rock,2022-07-13,3
330,Female,15-19,Ed Sheeran,Pop,2020-08-19,6
330,Female,15-19,Justin Bieber,Pop,2022-08-16,5
330,Female,15-19,Adele,Pop,2021-09-06,22
330,Female,15-19,The Weeknd,R&B,2023-07-24,14
331,Female,30-34,The Weeknd,R&B,2023-07-25,13
331,Female,30-34,BTS,K-Pop,2024-06-09,23
331,Female,30-34,Ed Sheeran,Pop,2020-04-04,10
331,Female,30-34,Doja Cat,Hip-Hop,2024-11-14,5
331,Female,30-34,Eminem,Hip-Hop,2022-08-26,8
332,Male,15-19,Post Malone,Hip-Hop,2021-09-25,8
332,Male,15-19,Queen,Rock,2021-05-04,17
332,Male,15-19,Billie Eilish,Pop,2021-08-01,9
332,Male,15-19,Harry Styles,Pop,2023-09-17,1
332,Male,15-19,Kendrick Lamar,Hip-Hop,2021-03-28,6
332,Male,15-19,BTS,K-Pop,2024-03-30,8
332,Male,15-19,Dua Lipa,Pop,2021-03-06,13
332,Male,15-19,Taylor Swift,Pop,2023-01-12,15
332,Male,15-19,Adele,Pop,2020-07-10,9
332,Male,15-19,Bad Bunny,Reggaeton,2020-04-15,16
332,Male,15-19,Olivia Rodrigo,Pop,2021-06-02,32
332,Male,15-19,Justin Bieber,Pop,2023-10-12,1
332,Male,15-19,The Weeknd,R&B,2021-02-03,2
332,Male,15-19,The Beatles,Rock,2024-09-20,4
332,Male,15-19,Drake,Hip-Hop,2020-03-14,1
333,Female,30-34,Adele,Pop,2024-11-18,18
333,Female,30-34,Dua Lipa,Pop,2024-11-01,12
333,Female,30-34,BTS,K-Pop,2022-04-24,2
333,Female,30-34,Justin Bieber,Pop,2021-09-24,13
333,Female,30-34,Taylor Swift,Pop,2020-06-09,19
333,Female,30-34,Post Malone,Hip-Hop,2023-07-02,4
333,Female,30-34,Billie Eilish,Pop,2024-08-22,28
333,Female,30-34,Bruno Mars,Pop,2022-08-12,6
333,Female,30-34,The Beatles,Rock,2020-04-06,12
334,Male,20-24,Doja Cat,Hip-Hop,2022-05-14,2
334,Male,20-24,Billie Eilish,Pop,2023-05-27,1
334,Male,20-24,The Beatles,Rock,2023-07-24,3
334,Male,20-24,Bruno Mars,Pop,2022-10-13,2
334,Male,20-24,Queen,Rock,2024-02-06,9
334,Male,20-24,Taylor Swift,Pop,2022-05-14,8
334,Male,20-24,Justin Bieber,Pop,2022-02-27,5
335,Female,20-24,The Beatles,Rock,2023-04-30,4
335,Female,20-24,Bad Bunny,Reggaeton,2023-04-27,10
335,Female,20-24,Olivia Rodrigo,Pop,2021-03-28,35
335,Female,20-24,Billie Eilish,Pop,2021-01-17,12
335,Female,20-24,Ariana Grande,Pop,2020-07-27,9
335,Female,20-24,Bruno Mars,Pop,2024-04-19,1
335,Female,20-24,Eminem,Hip-Hop,2022-11-25,1
335,Female,20-24,Dua Lipa,Pop,2024-01-26,19
335,Female,20-24,Drake,Hip-Hop,2020-03-03,5
335,Female,20-24,BTS,K-Pop,2022-04-23,10
335,Female,20-24,Adele,Pop,2020-02-18,8
336,Male,65-70,Ariana Grande,Pop,2021-03-06,2
336,Male,65-70,Queen,Rock,2024-11-02,2
336,Male,65-70,Dua Lipa,Pop,2024-11-02,1
336,Male,65-70,Kendrick Lamar,Hip-Hop,2020-03-06,4
336,Male,65-70,Drake,Hip-Hop,2022-08-29,3
336,Male,65-70,Doja Cat,Hip-Hop,2020-07-27,15
337,Female,65-70,Bruno Mars,Pop,2020-05-22,9
337,Female,65-70,Kendrick Lamar,Hip-Hop,2024-06-16,13
337,Female,65-70,Dua Lipa,Pop,2024-06-14,10
337,Female,65-70,Eminem,Hip-Hop,2023-05-06,3
337,Female,65-70,Ariana Grande,Pop,2020-10-08,19
337,Female,65-70,Queen,Rock,2023-09-17,4
337,Female,65-70,The Beatles,Rock,2023-05-20,5
337,Female,65-70,BTS,K-Pop,2020-03-01,1
337,Female,65-70,Post Malone,Hip-Hop,2022-03-07,5
337,Female,65-70,The Weeknd,R&B,2023-06-23,11
337,Female,65-70,Adele,Pop,2024-07-25,17
337,Female,65-70,Bad Bunny,Reggaeton,2021-11-24,1
337,Female,65-70,Drake,Hip-Hop,2024-09-23,1
338,Male,55-59,Dua Lipa,Pop,2022-03-12,4
